"Ajatempel (UTC)";"Kuupäev (Eesti aeg)";"Tarbimine";"Tootmine";"Planeeritud tarbimine";"Planeeritud tootmine"
"1746612000";"07.05.2025 13:00";"1047,9";"993,6";"989,5";"952,975"
"1746615600";"07.05.2025 14:00";"1055,7";"992,9";"1004,1";"944,6"
"1746619200";"07.05.2025 15:00";"1001,6";"931,4";"999,325";"920,825"
"1746622800";"07.05.2025 16:00";"967,4";"843,2";"979,025";"859,675"
"1746626400";"07.05.2025 17:00";"942,4";"703,2";"974,7";"783,325"
"1746630000";"07.05.2025 18:00";"952,5";"623,8";"925,575";"657,575"
"1746633600";"07.05.2025 19:00";"922,4";"522,5";"887,875";"537,6"
"1746637200";"07.05.2025 20:00";"894,4";"449,4";"931,925";"466,825"
"1746640800";"07.05.2025 21:00";"882,5";"421,2";"899,7";"433,625"
"1746644400";"07.05.2025 22:00";"859";"381,8";"842,95";"406,4"
"1746648000";"07.05.2025 23:00";"791,1";"409,7";"803,475";"409,45"
"1746651600";"08.05.2025 00:00";"751,6";"370";"793,275";"406,125"
"1746655200";"08.05.2025 01:00";"738";"410,9";"768,15";"433,05"
"1746658800";"08.05.2025 02:00";"731,4";"508,5";"726,8";"438,5"
"1746662400";"08.05.2025 03:00";"735,5";"452,7";"769,125";"462,025"
"1746666000";"08.05.2025 04:00";"735,7";"457,2";"735,925";"454,625"
"1746669600";"08.05.2025 05:00";"758,7";"496,6";"730,35";"463,275"
"1746673200";"08.05.2025 06:00";"882,1";"604,9";"812,825";"506,725"
"1746676800";"08.05.2025 07:00";"1013";"697,5";"920,9";"632,9"
"1746680400";"08.05.2025 08:00";"1040,6";"867";"954,925";"729,5"
"1746684000";"08.05.2025 09:00";"1125,8";"900,2";"1005,525";"839,375"
"1746687600";"08.05.2025 10:00";"1158,8";"894,9";"1002,4";"880,825"
"1746691200";"08.05.2025 11:00";"1134,5";"924,2";"1015,75";"872,8"
"1746694800";"08.05.2025 12:00";"1090,6";"912,3";"1012,175";"874,225"
"1746698400";"08.05.2025 13:00";"1105,2";"889,3";"1017,45";"828,375"
"1746702000";"08.05.2025 14:00";"1106,5";"824,7";"1036,175";"803"
"1746705600";"08.05.2025 15:00";"1057,8";"783,9";"954,575";"789,25"
"1746709200";"08.05.2025 16:00";"1009,3";"748,4";"926,825";"731,825"
"1746712800";"08.05.2025 17:00";"990,1";"644,7";"941,6";"638,25"
"1746716400";"08.05.2025 18:00";"942,3";"544,3";"929,425";"536,75"
"1746720000";"08.05.2025 19:00";"939,1";"529";"900,9";"456,05"
"1746723600";"08.05.2025 20:00";"926,1";"458";"915,65";"430,35"
"1746727200";"08.05.2025 21:00";"908,8";"433,5";"919,65";"452,45"
"1746730800";"08.05.2025 22:00";"897,3";"452,1";"879,7";"391,075"
"1746734400";"08.05.2025 23:00";"818,7";"433,9";"806,475";"403,3"
"1746738000";"09.05.2025 00:00";"772,2";"400,1";"810,5";"416,75"
"1746741600";"09.05.2025 01:00";"726";"386,2";"752,45";"417,3"
"1746745200";"09.05.2025 02:00";"708,6";"370,8";"743,125";"398,775"
"1746748800";"09.05.2025 03:00";"724,1";"382,1";"740,875";"393,375"
"1746752400";"09.05.2025 04:00";"714,5";"388,1";"732,55";"389,125"
"1746756000";"09.05.2025 05:00";"726,8";"414,4";"723,375";"384,25"
"1746759600";"09.05.2025 06:00";"824,4";"490,2";"819,2";"454,95"
"1746763200";"09.05.2025 07:00";"951,6";"635,3";"881,275";"532,5"
"1746766800";"09.05.2025 08:00";"1027,8";"752,1";"970,7";"686,375"
"1746770400";"09.05.2025 09:00";"1002,1";"891,3";"996,55";"853,425"
"1746774000";"09.05.2025 10:00";"912";"834,7";"977,5";"819,5"
"1746777600";"09.05.2025 11:00";"954,9";"932,8";"929,2";"903,7"
"1746781200";"09.05.2025 12:00";"984,7";"863,1";"925,15";"802,1"
"1746784800";"09.05.2025 13:00";"1091,1";"872,2";"967,775";"803,95"
"1746788400";"09.05.2025 14:00";"1077,7";"916,8";"956,525";"856,675"
"1746792000";"09.05.2025 15:00";"1025,5";"828,6";"861,35";"775,15"
"1746795600";"09.05.2025 16:00";"984,8";"747,6";"895,675";"698,1"
"1746799200";"09.05.2025 17:00";"948,8";"644,1";"887,475";"587,175"
"1746802800";"09.05.2025 18:00";"924,5";"563,8";"881,6";"554,175"
"1746806400";"09.05.2025 19:00";"933,2";"507,3";"887,325";"475,15"
"1746810000";"09.05.2025 20:00";"881,7";"445,2";"883,4";"435,725"
"1746813600";"09.05.2025 21:00";"859,2";"397,6";"881,125";"429,825"
"1746817200";"09.05.2025 22:00";"863,4";"396";"844,475";"400,6"
"1746820800";"09.05.2025 23:00";"793,4";"397,2";"764,8";"386,775"
"1746824400";"10.05.2025 00:00";"756,5";"427";"751,525";"396,2"
"1746828000";"10.05.2025 01:00";"734,2";"385,1";"752,025";"416,7"
"1746831600";"10.05.2025 02:00";"730,5";"376,7";"702,425";"367,3"
"1746835200";"10.05.2025 03:00";"727,4";"365";"708,15";"361,325"
"1746838800";"10.05.2025 04:00";"724,9";"367";"717,075";"356,1"
"1746842400";"10.05.2025 05:00";"745,2";"394,8";"702,725";"389,225"
"1746846000";"10.05.2025 06:00";"778,4";"478,8";"687,95";"438,675"
"1746849600";"10.05.2025 07:00";"801,3";"648";"708,675";"543,75"
"1746853200";"10.05.2025 08:00";"764,4";"770,5";"728,25";"669,55"
"1746856800";"10.05.2025 09:00";"720,4";"858,7";"772,525";"787,9"
"1746860400";"10.05.2025 10:00";"702,8";"940,7";"772,7";"861,075"
"1746864000";"10.05.2025 11:00";"763,8";"978,2";"757,625";"904,625"
"1746867600";"10.05.2025 12:00";"808";"1019,3";"770,5";"931,15"
"1746871200";"10.05.2025 13:00";"760,1";"1014";"783,25";"902,85"
"1746874800";"10.05.2025 14:00";"783,8";"1036,9";"805,975";"928,55"
"1746878400";"10.05.2025 15:00";"699,3";"933,5";"830,825";"907,1"
"1746882000";"10.05.2025 16:00";"655,5";"863,5";"762,2";"853,425"
"1746885600";"10.05.2025 17:00";"676,9";"727,2";"761,15";"755,35"
"1746889200";"10.05.2025 18:00";"708,9";"602,7";"751,65";"615,8"
"1746892800";"10.05.2025 19:00";"762,1";"481,4";"776,925";"520,9"
"1746896400";"10.05.2025 20:00";"816,1";"351,4";"870,275";"472,15"
"1746900000";"10.05.2025 21:00";"820,7";"286,3";"1034,925";"470,175"
"1746903600";"10.05.2025 22:00";"843";"280,9";"1051,05";"457,9"
"1746907200";"10.05.2025 23:00";"808,3";"285,8";"1060,475";"475,725"
"1746910800";"11.05.2025 00:00";"783";"340,8";"926,85";"433,6"
"1746914400";"11.05.2025 01:00";"738,3";"348,6";"990,925";"494,625"
"1746918000";"11.05.2025 02:00";"730,5";"345,5";"1004,6";"508,675"
"1746921600";"11.05.2025 03:00";"691,7";"361,5";"970,25";"511,25"
"1746925200";"11.05.2025 04:00";"644,5";"336,9";"724,65";"323,325"
"1746928800";"11.05.2025 05:00";"653,9";"326,6";"669,225";"350,55"
"1746932400";"11.05.2025 06:00";"676,6";"404,1";"650,35";"404,175"
"1746936000";"11.05.2025 07:00";"697,5";"574,6";"698,825";"505,6"
"1746939600";"11.05.2025 08:00";"700,5";"732,9";"700,2";"626,825"
"1746943200";"11.05.2025 09:00";"705,8";"860,1";"735,5";"773,125"
"1746946800";"11.05.2025 10:00";"775,4";"918,6";"749,425";"873,1"
"1746950400";"11.05.2025 11:00";"701";"977,3";"723,475";"932,3"
"1746954000";"11.05.2025 12:00";"705,4";"1006";"774,6";"948,725"
"1746957600";"11.05.2025 13:00";"669,9";"1031,5";"789,075";"967,3"
"1746961200";"11.05.2025 14:00";"652,2";"985,5";"789,7";"951,1"
"1746964800";"11.05.2025 15:00";"661,5";"931,5";"798,225";"912,025"
